"","revenue","vote_average","genre.1","genre.2","genre.3","Director","actor.1","actor.2","actor.3","Action","Adventure","Animation","Comedy","Crime","Drama","Family","Fantasy","History","Horror","Music","Mystery","Romance","Science.Fiction","Thriller","War","Western"
"2896",16184,3.6,"Horror","NULL","NULL","Tom Six","Dieter Laser","Bree Olson","Laurence R. Harvey","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2897",3002884,7.1,"Drama","NULL","NULL","James Ponsoldt","Jason Segel","Jesse Eisenberg","Anna Chlumsky","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2898",12376563,7,"Science Fiction","Thriller","NULL","Robert Wise","Arthur Hill","David Wayne","James Olson","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"2899",30930984,5.9,"Drama","War","NULL","Ang Lee","Joe Alwyn","Kristen Stewart","Chris Tucker","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"2900",56070433,5.7,"Comedy","Family","NULL","Jesse Dylan","Will Ferrell","Robert Duvall","Kate Walsh","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2901",23941317,6,"Romance","Comedy","NULL","Leonardo Pieraccioni","Leonardo Pieraccioni","Giorgio Panariello","Marjo Berasategui","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2902",95904091,7.3,"Comedy","Drama","Romance","Herbert Ross","Sally Field","Dolly Parton","Shirley MacLaine","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2903",22441323,6.4,"Crime","Thriller","NULL","François Ozon","Charlotte Rampling","Ludivine Sagnier","Charles Dance","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"2904",15313606,7.3,"Drama","Comedy","Music","Miloš Forman","John Savage","Treat Williams","Beverly D'Angelo","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
"2905",28451622,7,"Crime","Comedy","Thriller","Doug Liman","Sarah Polley","Katie Holmes","Jay Mohr","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0"
"2906",8679814,7.5,"Drama","Comedy","NULL","Tom McCarthy","Peter Dinklage","Patricia Clarkson","Bobby Cannavale","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2907",63513743,6.8,"Drama","NULL","NULL","Rob Cohen","Jason Scott Lee","Lauren Holly","Robert Wagner","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2908",21567853,6.8,"Drama","NULL","NULL","Spike Lee","Denzel Washington","Ray Allen","Rosario Dawson","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2909",61141030,5,"Action","Adventure","Comedy","Tamra Davis","Britney Spears","Zoe Saldana","Taryn Manning","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2910",3469151,6.5,"Thriller","Action","Animation","Sam Liu","Bruce Greenwood","Jennifer Carpenter","Anthony Stewart Head","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2911",27333835,6.9,"Drama","History","NULL","Justin Chadwick","Idris Elba","Naomie Harris","Tony Kgoroge","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"2912",43001500,6.7,"Romance","Drama","NULL","Mike Nichols","Harrison Ford","Annette Bening","Bill Nunn","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2913",64350171,5.7,"Action","Adventure","Thriller","Peter Hyams","Jean-Claude Van Damme","Powers Boothe","Raymond J. Barry","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2914",19294901,5.3,"Horror","Comedy","NULL","Wes Craven","Christina Ricci","Jesse Eisenberg","Milo Ventimiglia","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2915",27900000,7.4,"Drama","Crime","NULL","Albert Hughes","Tyrin Turner","Larenz Tate","Glenn Plummer","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2916",30822861,5.4,"Adventure","Action","NULL","Marcus Nispel","Karl Urban","Moon Bloodgood","Russell Means","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2917",22000,5.8,"Horror","Science Fiction","NULL","Xavier Gens","Lauren German","Michael Biehn","Milo Ventimiglia","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"2918",43051547,6.7,"Drama","Music","History","George Tillman, Jr.","Jamal Woolard","Derek Luke","Naturi Naughton","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0"
"2919",70181428,6.3,"Comedy","Romance","NULL","Tim Story","Adam Brody","Michael Ealy","Jerry Ferrara","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2920",71000000,6.2,"Action","Adventure","Drama","William Friedkin","Tommy Lee Jones","Samuel L. Jackson","Guy Pearce","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2921",366845,6.5,"Crime","Action","Thriller","S. Craig Zahler","Mel Gibson","Vince Vaughn","Tory Kittles","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"2922",112483764,5,"Comedy","Family","Action","Brad Peyton","James Marsden","Nick Nolte","Christina Applegate","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2923",16991902,6.2,"Music","Drama","Comedy","Stephen Herek","Mark Wahlberg","Jennifer Aniston","Dominic West","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
"2924",51142659,5.2,"Action","Adventure","Comedy","Ron Shelton","Harrison Ford","Josh Hartnett","Lena Olin","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2925",1999955,7.7,"Drama","Thriller","NULL","Krzysztof Kieślowski","Irène Jacob","Halina Gryglaszewska","Philippe Volter","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2926",49002684,6,"Comedy","Romance","NULL","Steve Pink","Kevin Hart","Michael Ealy","Regina Hall","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2927",38992758,5.7,"Adventure","Animation","Family","Simon Wells","Seth Green","Joan Cusack","Dan Fogler","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2928",28780255,6.7,"Crime","Drama","Thriller","Ben Younger","Giovanni Ribisi","Vin Diesel","Nia Long","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
"2929",68411275,6.3,"Adventure","Fantasy","Animation","Kunihiko Yuyama","Rica Matsumoto","Ikue Otani","Yuji Ueda","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2930",5967038,6.4,"Crime","Drama","Thriller","David Ayer","Christian Bale","Freddy Rodríguez","Eva Longoria","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
"2931",18599102,6,"Comedy","NULL","NULL","Will Gluck","Nicholas D'Agosto","Eric Christian Olsen","Sarah Roemer","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2932",32168970,5.7,"Thriller","Drama","NULL","John Frankenheimer","Ben Affleck","Gary Sinise","Charlize Theron","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2933",37473,6.6,"Horror","Action","Comedy","Tommy Wirkola","Vegar Hoel","Ørjan Gamst","Martin Starr","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2934",84744,7.3,"Drama","Mystery","NULL","Peter Weir","Rachel Roberts","Vivean Gray","Helen Morse","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2935",40693477,5.7,"Comedy","Family","NULL","Les Mayfield","Brendan Fraser","Pauly Shore","Sean Astin","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2936",9898412,6.3,"Comedy","Crime","Thriller","Peter Berg","Christian Slater","Cameron Diaz","Jon Favreau","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0"
"2937",35892330,7.4,"Drama","NULL","NULL","Scott Hicks","Geoffrey Rush","Noah Taylor","Armin Mueller-Stahl","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2938",22707064,5.5,"Comedy","Romance","NULL","Griffin Dunne","Colin Firth","Uma Thurman","Jeffrey Dean Morgan","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2939",34793160,6.6,"Action","Adventure","Drama","Randal Kleiser","Klaus Maria Brandauer","Ethan Hawke","Seymour Cassel","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2940",6682098,6.6,"Thriller","NULL","NULL","Oliver Stone","Sean Penn","Nick Nolte","Jennifer Lopez","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2941",5530764,6.7,"Adventure","Comedy","Drama","Rian Johnson","Rachel Weisz","Adrien Brody","Mark Ruffalo","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2942",78396,5.5,"Horror","Thriller","NULL","Ti West","Sara Paxton","Pat Healy","Kelly McGillis","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2943",22889018,7.4,"Drama","War","NULL","Ken Loach","Cillian Murphy","Pádraic Delaney","Liam Cunningham","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"2944",73515024,4.4,"Fantasy","Comedy","Drama","Tom Hooper","Francesca Hayward","James Corden","Judi Dench","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"2945",69660733,5.6,"Romance","Comedy","NULL","Chris Columbus","Hugh Grant","Julianne Moore","Tom Arnold","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2946",69631118,5.5,"Action","Adventure","Comedy","Steven Brill","Seth Green","Matthew Lillard","Dax Shepard","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2947",7825000,6.6,"Thriller","Horror","NULL","Phillip Noyce","Nicole Kidman","Sam Neill","Billy Zane","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2948",6341855,5.3,"Horror","Thriller","NULL","Brad Peyton","Aaron Eckhart","David Mazouz","Catalina Sandino Moreno","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2949",53825515,5.6,"Drama","Music","Romance","Rob Marshall","Daniel Day-Lewis","Marion Cotillard","Penélope Cruz","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"2950",2647055,7.3,"Horror","Thriller","NULL","Alejandro Amenábar","Ana Torrent","Fele Martínez","Eduardo Noriega","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2951",6000000,7.8,"Fantasy","Drama","Mystery","Ingmar Bergman","Bertil Guve","Pernilla Allwin","Allan Edwall","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0"
"2952",48333932,5.5,"Horror","Comedy","NULL","Tyler Perry","Tyler Perry","Cassi Davis","Diamond White","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2953",5048693,7.1,"Action","Adventure","Crime","John Hillcoat","Guy Pearce","Ray Winstone","Emily Watson","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2954",61112916,4.8,"Comedy","Family","NULL","Brian Robbins","Tim Allen","Kristin Davis","Danny Glover","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2955",2633527,5.9,"Drama","Action","Crime","Daniel Alfredson","Anthony Hopkins","Jim Sturgess","Sam Worthington","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2956",11988469,6.5,"Horror","Science Fiction","NULL","Don Coscarelli","Angus Scrimm","A. Michael Baldwin","Bill Thornbury","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"2957",36433975,4.4,"Horror","NULL","NULL","Matt Bettinelli-Olpin","Allison Miller","Zach Gilford","Sam Anderson","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2958",16980098,5.7,"Comedy","Romance","NULL","Robert Luketic","Josh Duhamel","Kate Bosworth","Topher Grace","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2959",4500000,7.2,"Mystery","Thriller","Romance","Alfred Hitchcock","Cary Grant","Joan Fontaine","Cedric Hardwicke","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0"
"2960",49823037,5.3,"Action","Adventure","Comedy","Robert Altman","Robin Williams","Shelley Duvall","Ray Walston","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2961",38364277,6.2,"Thriller","Western","Adventure","Ron Howard","Cate Blanchett","Tommy Lee Jones","Evan Rachel Wood","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"2962",44480039,6.4,"Action","Adventure","Comedy","Steve Oedekerk","Kelly Preston","Tim Robbins","Martin Lawrence","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2963",113164,7.4,"Action","Crime","Thriller","Jackie Chan","Jackie Chan","Brigitte Lin","Maggie Cheung","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"2964",119718203,5.7,"Comedy","Drama","Fantasy","Nora Ephron","John Travolta","Andie MacDowell","William Hurt","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"2965",221303188,6.8,"Thriller","Crime","Mystery","Alan J. Pakula","Harrison Ford","Brian Dennehy","Raúl Juliá","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0"
"2966",4418501,7.1,"Family","Action","Comedy","Peter Segal","Dave Bautista","Chloe Coleman","Kristen Schaal","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2967",21766271,5.6,"Drama","Romance","NULL","Oliver Hirschbiegel","Naomi Watts","Naveen Andrews","Charles Edwards","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2968",13001257,6.6,"Drama","Mystery","Romance","Paul McGuigan","Josh Hartnett","Rose Byrne","Diane Kruger","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2969",47053625,4.8,"Thriller","Horror","NULL","Patrick Lussier","Gerard Butler","Christopher Plummer","Jonny Lee Miller","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2970",14899417,6.8,"Comedy","Drama","Romance","Sam Mendes","John Krasinski","Maya Rudolph","Carmen Ejogo","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2971",31623833,6.8,"Drama","Comedy","Romance","Steve Rash","Patrick Dempsey","Amanda Peterson","Seth Green","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2972",13200000,7.1,"Drama","History","Music","Norman Jewison","Ted Neeley","Carl Anderson","Yvonne Elliman","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0"
"2973",7700000,7.8,"Thriller","Drama","NULL","John Frankenheimer","Frank Sinatra","Laurence Harvey","Angela Lansbury","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2974",31596911,6.8,"Adventure","History","War","Michael Caton-Jones","Liam Neeson","Jessica Lange","John Hurt","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"2975",58400000,5.5,"Comedy","Family","NULL","Steve Carr","John C. McGinley","Ice Cube","Nia Long","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2976",64445708,7.1,"Drama","History","NULL","Gavin O'Connor","Kurt Russell","Patricia Clarkson","Noah Emmerich","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"2977",71000000,7,"Drama","History","Romance","Joseph L. Mankiewicz","Elizabeth Taylor","Richard Burton","Rex Harrison","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"2978",34368475,6.8,"Comedy","NULL","NULL","Chris Columbus","Elisabeth Shue","Maia Brewton","Keith Coogan","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2979",53672080,6.1,"Comedy","Romance","NULL","Sydney Pollack","Harrison Ford","Julia Ormond","Greg Kinnear","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2980",2500431,6.6,"Comedy","NULL","NULL","Noah Baumbach","Greta Gerwig","Lola Kirke","Matthew Shear","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2981",316472,6,"Drama","NULL","NULL","Andrew Niccol","Ethan Hawke","January Jones","Zoë Kravitz","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2982",8038061,7,"Drama","NULL","NULL","Ang Lee","Kevin Kline","Joan Allen","Sigourney Weaver","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2983",2066633,6.7,"Comedy","Drama","NULL","Gus Van Sant","Joaquin Phoenix","Jonah Hill","Rooney Mara","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2984",17985893,6.4,"Horror","NULL","NULL","Joe Dante","Dee Wallace","Patrick Macnee","Dennis Dugan","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2985",12299668,7.4,"Comedy","Music","NULL","Richard Lester","John Lennon","Paul McCartney","George Harrison","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2986",36236710,4.5,"Comedy","Family","NULL","Roger Kumble","Brendan Fraser","Ken Jeong","Brooke Shields","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2987",10848783,5.7,"Comedy","NULL","NULL","Mike Judge","Jason Bateman","Mila Kunis","Kristen Wiig","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2988",10442808,3.2,"Action","Fantasy","Horror","Uwe Boll","Christian Slater","Tara Reid","Stephen Dorff","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"2989",90754475,5.5,"Comedy","NULL","NULL","Frederik Du Chau","Frankie Muniz","Hayden Panettiere","Bruce Greenwood","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2990",81381,5.7,"Drama","Horror","Thriller","Jim Mickle","Bill Sage","Ambyr Childers","Julia Garner","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0"
"2991",29326868,5.9,"Comedy","NULL","NULL","Francis Veber","Gad Elmaleh","Alice Taglioni","Daniel Auteuil","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2992",35509515,7,"Action","Drama","Thriller","Roger Donaldson","Kevin Costner","Gene Hackman","Will Patton","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2993",2494480,7.1,"Action","Crime","Drama","Francis Ford Coppola","Matt Dillon","Mickey Rourke","Diane Lane","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2994",5151936,4.1,"Drama","NULL","NULL","Luca Guadagnino","María Valverde","Letizia Ciampa","Primo Reggiani","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2995",30900000,7.9,"Comedy","Crime","Drama","Peter Bogdanovich","Ryan O'Neal","Tatum O'Neal","Madeline Kahn","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"2996",752045,8.1,"Drama","NULL","NULL","Federico Fellini","Giulietta Masina","François Périer","Franca Marzi","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2997",14,6.2,"Thriller","Action","Comedy","Ronny Yu","Samuel L. Jackson","Robert Carlyle","Emily Mortimer","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2998",186965409,8,"Animation","Romance","Fantasy","Makoto Shinkai","Kotaro Daigo","Nana Mori","Tsubasa Honda","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"2999",12506188,5,"Family","Comedy","Adventure","Peter Hewitt","Tim Allen","Courteney Cox","Chevy Chase","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3000",30526509,6,"Comedy","Crime","Drama","D.J. Caruso","Al Pacino","Matthew McConaughey","Rene Russo","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"3001",126297830,6.7,"Comedy","Drama","Family","Ron Howard","Steve Martin","Mary Steenburgen","Dianne Wiest","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0"
"3002",33256058,6.7,"Drama","Mystery","Crime","Bill Condon","Helen Mirren","Ian McKellen","Russell Tovey","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
